air_store_id,visit_date,visitors
air_25e9888d30b386df,2016-12-01,8
air_25e9888d30b386df,2016-12-02,9
air_25e9888d30b386df,2016-12-03,5
air_25e9888d30b386df,2016-12-04,1
air_25e9888d30b386df,2016-12-06,1
air_25e9888d30b386df,2016-12-07,7
air_25e9888d30b386df,2016-12-08,4
air_25e9888d30b386df,2016-12-09,13
air_25e9888d30b386df,2016-12-10,4
air_25e9888d30b386df,2016-12-12,2
air_25e9888d30b386df,2016-12-13,2
air_25e9888d30b386df,2016-12-15,6
air_25e9888d30b386df,2016-12-16,8
air_25e9888d30b386df,2016-12-17,6
air_25e9888d30b386df,2016-12-18,1
air_25e9888d30b386df,2016-12-19,1
air_25e9888d30b386df,2016-12-20,13
air_25e9888d30b386df,2016-12-21,1
air_25e9888d30b386df,2016-12-22,6
air_25e9888d30b386df,2016-12-23,2
air_25e9888d30b386df,2016-12-24,2
air_25e9888d30b386df,2016-12-28,1
air_25e9888d30b386df,2016-12-29,1
air_25e9888d30b386df,2017-01-05,4
air_25e9888d30b386df,2017-01-06,2
air_25e9888d30b386df,2017-01-08,1
air_25e9888d30b386df,2017-01-10,2
air_25e9888d30b386df,2017-01-11,1
air_25e9888d30b386df,2017-01-12,3
air_25e9888d30b386df,2017-01-14,1
air_25e9888d30b386df,2017-01-15,1
air_25e9888d30b386df,2017-01-20,3
air_25e9888d30b386df,2017-01-21,1
air_25e9888d30b386df,2017-01-25,1
air_25e9888d30b386df,2017-01-28,2
air_25e9888d30b386df,2017-02-01,6
air_25e9888d30b386df,2017-02-03,5
air_25e9888d30b386df,2017-02-04,4
air_25e9888d30b386df,2017-02-05,8
air_25e9888d30b386df,2017-02-07,3
air_25e9888d30b386df,2017-02-09,1
air_25e9888d30b386df,2017-02-10,3
air_25e9888d30b386df,2017-02-11,2
air_25e9888d30b386df,2017-02-12,2
air_25e9888d30b386df,2017-02-14,1
air_25e9888d30b386df,2017-02-15,3
air_25e9888d30b386df,2017-02-18,1
air_25e9888d30b386df,2017-02-19,2
air_25e9888d30b386df,2017-02-23,1
air_25e9888d30b386df,2017-02-25,1
air_25e9888d30b386df,2017-02-28,3
air_25e9888d30b386df,2017-03-01,9
air_25e9888d30b386df,2017-03-03,5
air_25e9888d30b386df,2017-03-04,2
air_25e9888d30b386df,2017-03-05,2
air_25e9888d30b386df,2017-03-07,2
air_25e9888d30b386df,2017-03-09,2
air_25e9888d30b386df,2017-03-10,11
air_25e9888d30b386df,2017-03-11,7
air_25e9888d30b386df,2017-03-15,1
air_25e9888d30b386df,2017-03-16,3
air_25e9888d30b386df,2017-03-19,5
air_25e9888d30b386df,2017-03-21,1
air_25e9888d30b386df,2017-03-22,3
air_25e9888d30b386df,2017-03-23,2
air_25e9888d30b386df,2017-03-24,2
air_25e9888d30b386df,2017-03-25,4
air_25e9888d30b386df,2017-03-26,6
air_25e9888d30b386df,2017-03-28,3
air_25e9888d30b386df,2017-03-29,2
air_25e9888d30b386df,2017-03-30,1
air_25e9888d30b386df,2017-04-01,10
air_25e9888d30b386df,2017-04-05,4
air_25e9888d30b386df,2017-04-06,1
air_25e9888d30b386df,2017-04-07,7
air_25e9888d30b386df,2017-04-08,8
air_25e9888d30b386df,2017-04-12,1
air_25e9888d30b386df,2017-04-13,5
air_25e9888d30b386df,2017-04-14,11
air_25e9888d30b386df,2017-04-16,1
air_25e9888d30b386df,2017-04-20,6
air_25e9888d30b386df,2017-04-21,2
air_25e9888d30b386df,2017-04-22,10
air_8e4360a64dbd4c50,2016-07-01,28
air_8e4360a64dbd4c50,2016-07-02,47
air_8e4360a64dbd4c50,2016-07-03,32
air_8e4360a64dbd4c50,2016-07-04,16
air_8e4360a64dbd4c50,2016-07-05,27
air_8e4360a64dbd4c50,2016-07-06,29
air_8e4360a64dbd4c50,2016-07-07,25
air_8e4360a64dbd4c50,2016-07-08,13
air_8e4360a64dbd4c50,2016-07-09,41
air_8e4360a64dbd4c50,2016-07-10,66
air_8e4360a64dbd4c50,2016-07-11,17
air_8e4360a64dbd4c50,2016-07-12,31
air_8e4360a64dbd4c50,2016-07-13,36
air_8e4360a64dbd4c50,2016-07-14,17
air_8e4360a64dbd4c50,2016-07-15,16
air_8e4360a64dbd4c50,2016-07-16,32
air_8e4360a64dbd4c50,2016-07-17,47
air_8e4360a64dbd4c50,2016-07-18,29
air_8e4360a64dbd4c50,2016-07-19,26
air_8e4360a64dbd4c50,2016-07-20,16
air_8e4360a64dbd4c50,2016-07-21,41
air_8e4360a64dbd4c50,2016-07-22,18
air_8e4360a64dbd4c50,2016-07-23,39
air_8e4360a64dbd4c50,2016-07-24,38
air_8e4360a64dbd4c50,2016-07-25,27
air_8e4360a64dbd4c50,2016-07-26,25
air_8e4360a64dbd4c50,2016-07-27,22
air_8e4360a64dbd4c50,2016-07-28,19
air_8e4360a64dbd4c50,2016-07-29,32
air_8e4360a64dbd4c50,2016-07-30,42
air_8e4360a64dbd4c50,2016-07-31,31
air_8e4360a64dbd4c50,2016-08-01,17
air_8e4360a64dbd4c50,2016-08-02,24
air_8e4360a64dbd4c50,2016-08-03,16
air_8e4360a64dbd4c50,2016-08-04,11
air_8e4360a64dbd4c50,2016-08-05,26
air_8e4360a64dbd4c50,2016-08-06,33
air_8e4360a64dbd4c50,2016-08-07,45
air_8e4360a64dbd4c50,2016-08-08,40
air_8e4360a64dbd4c50,2016-08-09,25
air_8e4360a64dbd4c50,2016-08-10,37
air_8e4360a64dbd4c50,2016-08-11,45
air_8e4360a64dbd4c50,2016-08-12,37
air_8e4360a64dbd4c50,2016-08-13,35
air_8e4360a64dbd4c50,2016-08-14,33
air_8e4360a64dbd4c50,2016-08-15,38
air_8e4360a64dbd4c50,2016-08-16,28
air_8e4360a64dbd4c50,2016-08-17,27
air_8e4360a64dbd4c50,2016-08-18,25
air_8e4360a64dbd4c50,2016-08-19,41
air_8e4360a64dbd4c50,2016-08-20,45
air_8e4360a64dbd4c50,2016-08-21,51
air_8e4360a64dbd4c50,2016-08-22,20
air_8e4360a64dbd4c50,2016-08-23,28
air_8e4360a64dbd4c50,2016-08-24,34
air_8e4360a64dbd4c50,2016-08-25,33
air_8e4360a64dbd4c50,2016-08-26,27
air_8e4360a64dbd4c50,2016-08-27,56
air_8e4360a64dbd4c50,2016-08-28,47
air_8e4360a64dbd4c50,2016-08-29,43
air_8e4360a64dbd4c50,2016-08-30,21
air_8e4360a64dbd4c50,2016-08-31,33
air_8e4360a64dbd4c50,2016-09-01,19
air_8e4360a64dbd4c50,2016-09-02,34
air_8e4360a64dbd4c50,2016-09-03,34
air_8e4360a64dbd4c50,2016-09-04,53
air_8e4360a64dbd4c50,2016-09-05,34
air_8e4360a64dbd4c50,2016-09-06,39
air_8e4360a64dbd4c50,2016-09-07,39
air_8e4360a64dbd4c50,2016-09-08,27
air_8e4360a64dbd4c50,2016-09-09,37
air_8e4360a64dbd4c50,2016-09-10,38
air_8e4360a64dbd4c50,2016-09-11,44
air_8e4360a64dbd4c50,2016-09-12,39
air_8e4360a64dbd4c50,2016-09-13,40
air_8e4360a64dbd4c50,2016-09-14,24
air_8e4360a64dbd4c50,2016-09-15,22
air_8e4360a64dbd4c50,2016-09-16,32
air_8e4360a64dbd4c50,2016-09-17,34
air_8e4360a64dbd4c50,2016-09-18,44
air_8e4360a64dbd4c50,2016-09-19,28
air_8e4360a64dbd4c50,2016-09-20,17
air_8e4360a64dbd4c50,2016-09-21,26
air_8e4360a64dbd4c50,2016-09-22,39
air_8e4360a64dbd4c50,2016-09-23,24
air_8e4360a64dbd4c50,2016-09-24,37
air_8e4360a64dbd4c50,2016-09-25,37
air_8e4360a64dbd4c50,2016-09-26,19
air_8e4360a64dbd4c50,2016-09-27,17
air_8e4360a64dbd4c50,2016-09-28,30
air_8e4360a64dbd4c50,2016-09-29,28
air_8e4360a64dbd4c50,2016-09-30,28
air_8e4360a64dbd4c50,2016-10-01,32
air_8e4360a64dbd4c50,2016-10-02,47
air_8e4360a64dbd4c50,2016-10-03,28
air_8e4360a64dbd4c50,2016-10-04,37
air_8e4360a64dbd4c50,2016-10-05,21
air_8e4360a64dbd4c50,2016-10-06,15
air_8e4360a64dbd4c50,2016-10-07,32
air_8e4360a64dbd4c50,2016-10-08,29
air_8e4360a64dbd4c50,2016-10-09,52
air_8e4360a64dbd4c50,2016-10-10,47
air_8e4360a64dbd4c50,2016-10-11,25
air_8e4360a64dbd4c50,2016-10-12,27
air_8e4360a64dbd4c50,2016-10-13,28
air_8e4360a64dbd4c50,2016-10-14,30
air_8e4360a64dbd4c50,2016-10-15,36
air_8e4360a64dbd4c50,2016-10-16,43
air_8e4360a64dbd4c50,2016-10-17,29
air_8e4360a64dbd4c50,2016-10-18,20
air_8e4360a64dbd4c50,2016-10-19,24
air_8e4360a64dbd4c50,2016-10-20,16
air_8e4360a64dbd4c50,2016-10-21,25
air_8e4360a64dbd4c50,2016-10-22,28
air_8e4360a64dbd4c50,2016-10-23,37
air_8e4360a64dbd4c50,2016-10-24,24
air_8e4360a64dbd4c50,2016-10-25,24
air_8e4360a64dbd4c50,2016-10-26,29
air_8e4360a64dbd4c50,2016-10-27,21
air_8e4360a64dbd4c50,2016-10-28,19
air_8e4360a64dbd4c50,2016-10-29,34
air_8e4360a64dbd4c50,2016-10-30,44
air_8e4360a64dbd4c50,2016-10-31,22
air_8e4360a64dbd4c50,2016-11-01,23
air_8e4360a64dbd4c50,2016-11-02,20
air_8e4360a64dbd4c50,2016-11-03,32
air_8e4360a64dbd4c50,2016-11-04,25
air_8e4360a64dbd4c50,2016-11-05,21
air_8e4360a64dbd4c50,2016-11-06,44
air_8e4360a64dbd4c50,2016-11-07,23
air_8e4360a64dbd4c50,2016-11-08,18
air_8e4360a64dbd4c50,2016-11-09,11
air_8e4360a64dbd4c50,2016-11-10,23
air_8e4360a64dbd4c50,2016-11-11,23
air_8e4360a64dbd4c50,2016-11-12,36
air_8e4360a64dbd4c50,2016-11-13,34
air_8e4360a64dbd4c50,2016-11-14,11
air_8e4360a64dbd4c50,2016-11-15,26
air_8e4360a64dbd4c50,2016-11-16,16
air_8e4360a64dbd4c50,2016-11-17,26
air_8e4360a64dbd4c50,2016-11-18,21
air_8e4360a64dbd4c50,2016-11-19,24
air_8e4360a64dbd4c50,2016-11-20,36
air_8e4360a64dbd4c50,2016-11-21,24
air_8e4360a64dbd4c50,2016-11-22,28
air_8e4360a64dbd4c50,2016-11-23,40
air_8e4360a64dbd4c50,2016-11-24,19
air_8e4360a64dbd4c50,2016-11-25,20
air_8e4360a64dbd4c50,2016-11-26,36
air_8e4360a64dbd4c50,2016-11-27,35
air_8e4360a64dbd4c50,2016-11-28,26
air_8e4360a64dbd4c50,2016-11-29,27
air_8e4360a64dbd4c50,2016-11-30,27
air_8e4360a64dbd4c50,2016-12-01,21
air_8e4360a64dbd4c50,2016-12-02,28
air_8e4360a64dbd4c50,2016-12-03,30
air_8e4360a64dbd4c50,2016-12-04,38
air_8e4360a64dbd4c50,2016-12-05,29
air_8e4360a64dbd4c50,2016-12-06,17
air_8e4360a64dbd4c50,2016-12-07,14
air_8e4360a64dbd4c50,2016-12-08,16
air_8e4360a64dbd4c50,2016-12-09,16
air_8e4360a64dbd4c50,2016-12-10,57
air_8e4360a64dbd4c50,2016-12-11,36
air_8e4360a64dbd4c50,2016-12-12,25
air_8e4360a64dbd4c50,2016-12-13,23
air_8e4360a64dbd4c50,2016-12-14,18
air_8e4360a64dbd4c50,2016-12-15,14
air_8e4360a64dbd4c50,2016-12-16,24
air_8e4360a64dbd4c50,2016-12-17,36
air_8e4360a64dbd4c50,2016-12-18,36
air_8e4360a64dbd4c50,2016-12-19,26
air_8e4360a64dbd4c50,2016-12-20,18
air_8e4360a64dbd4c50,2016-12-21,19
air_8e4360a64dbd4c50,2016-12-22,21
air_8e4360a64dbd4c50,2016-12-23,35
air_8e4360a64dbd4c50,2016-12-24,20
air_8e4360a64dbd4c50,2016-12-25,36
air_8e4360a64dbd4c50,2016-12-26,20
air_8e4360a64dbd4c50,2016-12-27,13
air_8e4360a64dbd4c50,2016-12-28,23
air_8e4360a64dbd4c50,2016-12-29,53
air_8e4360a64dbd4c50,2016-12-30,46
air_8e4360a64dbd4c50,2016-12-31,25
air_8e4360a64dbd4c50,2017-01-01,24
air_8e4360a64dbd4c50,2017-01-02,24
air_8e4360a64dbd4c50,2017-01-03,45
air_8e4360a64dbd4c50,2017-01-04,38
air_8e4360a64dbd4c50,2017-01-05,15
air_8e4360a64dbd4c50,2017-01-06,28
air_8e4360a64dbd4c50,2017-01-07,36
air_8e4360a64dbd4c50,2017-01-08,27
air_8e4360a64dbd4c50,2017-01-09,38
air_8e4360a64dbd4c50,2017-01-10,18
air_8e4360a64dbd4c50,2017-01-11,13
air_8e4360a64dbd4c50,2017-01-12,28
air_8e4360a64dbd4c50,2017-01-13,32
air_8e4360a64dbd4c50,2017-01-14,29
air_8e4360a64dbd4c50,2017-01-15,40
air_8e4360a64dbd4c50,2017-01-16,31
air_8e4360a64dbd4c50,2017-01-17,17
air_8e4360a64dbd4c50,2017-01-18,11
air_8e4360a64dbd4c50,2017-01-19,31
air_8e4360a64dbd4c50,2017-01-20,15
air_8e4360a64dbd4c50,2017-01-21,39
air_8e4360a64dbd4c50,2017-01-22,46
air_8e4360a64dbd4c50,2017-01-23,18
air_8e4360a64dbd4c50,2017-01-24,8
air_8e4360a64dbd4c50,2017-01-25,18
air_8e4360a64dbd4c50,2017-01-26,10
air_8e4360a64dbd4c50,2017-01-27,23
air_8e4360a64dbd4c50,2017-01-28,43
air_8e4360a64dbd4c50,2017-01-29,30
air_8e4360a64dbd4c50,2017-01-30,2
air_8e4360a64dbd4c50,2017-02-03,15
air_8e4360a64dbd4c50,2017-02-04,31
air_8e4360a64dbd4c50,2017-02-05,35
air_8e4360a64dbd4c50,2017-02-06,21
air_8e4360a64dbd4c50,2017-02-07,9
air_8e4360a64dbd4c50,2017-02-08,18
air_8e4360a64dbd4c50,2017-02-09,25
air_8e4360a64dbd4c50,2017-02-10,20
air_8e4360a64dbd4c50,2017-02-11,38
air_8e4360a64dbd4c50,2017-02-12,37
air_8e4360a64dbd4c50,2017-02-13,23
air_8e4360a64dbd4c50,2017-02-14,22
air_8e4360a64dbd4c50,2017-02-15,26
air_8e4360a64dbd4c50,2017-02-16,14
air_8e4360a64dbd4c50,2017-02-17,12
air_8e4360a64dbd4c50,2017-02-18,41
air_8e4360a64dbd4c50,2017-02-19,33
air_8e4360a64dbd4c50,2017-02-20,18
air_8e4360a64dbd4c50,2017-02-21,19
air_8e4360a64dbd4c50,2017-02-22,17
air_8e4360a64dbd4c50,2017-02-23,11
air_8e4360a64dbd4c50,2017-02-24,24
air_8e4360a64dbd4c50,2017-02-25,38
air_8e4360a64dbd4c50,2017-02-26,43
air_8e4360a64dbd4c50,2017-02-27,14
air_8e4360a64dbd4c50,2017-02-28,19
air_8e4360a64dbd4c50,2017-03-01,17
air_8e4360a64dbd4c50,2017-03-02,15
air_8e4360a64dbd4c50,2017-03-03,19
air_8e4360a64dbd4c50,2017-03-04,20
air_8e4360a64dbd4c50,2017-03-05,32
air_8e4360a64dbd4c50,2017-03-06,16
air_8e4360a64dbd4c50,2017-03-07,26
air_8e4360a64dbd4c50,2017-03-08,16
air_8e4360a64dbd4c50,2017-03-09,19
air_8e4360a64dbd4c50,2017-03-10,26
air_8e4360a64dbd4c50,2017-03-11,21
air_8e4360a64dbd4c50,2017-03-12,42
air_8e4360a64dbd4c50,2017-03-13,17
air_8e4360a64dbd4c50,2017-03-14,26
air_8e4360a64dbd4c50,2017-03-15,16
air_8e4360a64dbd4c50,2017-03-16,18
air_8e4360a64dbd4c50,2017-03-17,15
air_8e4360a64dbd4c50,2017-03-18,26
air_8e4360a64dbd4c50,2017-03-19,37
air_8e4360a64dbd4c50,2017-03-20,36
air_8e4360a64dbd4c50,2017-03-21,12
air_8e4360a64dbd4c50,2017-03-22,29
air_8e4360a64dbd4c50,2017-03-23,23
air_8e4360a64dbd4c50,2017-03-24,15
air_8e4360a64dbd4c50,2017-03-25,19
air_8e4360a64dbd4c50,2017-03-26,22
air_8e4360a64dbd4c50,2017-03-27,20
air_8e4360a64dbd4c50,2017-03-28,16
air_8e4360a64dbd4c50,2017-03-29,20
air_8e4360a64dbd4c50,2017-03-30,27
air_8e4360a64dbd4c50,2017-03-31,10
air_8e4360a64dbd4c50,2017-04-01,36
air_8e4360a64dbd4c50,2017-04-02,28
air_8e4360a64dbd4c50,2017-04-03,20
air_8e4360a64dbd4c50,2017-04-04,26
air_8e4360a64dbd4c50,2017-04-05,17
air_8e4360a64dbd4c50,2017-04-06,15
air_8e4360a64dbd4c50,2017-04-07,13
air_8e4360a64dbd4c50,2017-04-08,23
air_8e4360a64dbd4c50,2017-04-09,29
air_8e4360a64dbd4c50,2017-04-10,11
air_8e4360a64dbd4c50,2017-04-11,15
air_8e4360a64dbd4c50,2017-04-12,19
air_8e4360a64dbd4c50,2017-04-13,12
air_8e4360a64dbd4c50,2017-04-14,23
air_8e4360a64dbd4c50,2017-04-15,36
air_8e4360a64dbd4c50,2017-04-16,33
air_8e4360a64dbd4c50,2017-04-17,16
air_8e4360a64dbd4c50,2017-04-18,14
air_8e4360a64dbd4c50,2017-04-19,15
air_8e4360a64dbd4c50,2017-04-20,12
air_8e4360a64dbd4c50,2017-04-21,14
air_8e4360a64dbd4c50,2017-04-22,36
air_35512c42db0868da,2016-02-25,2
air_35512c42db0868da,2016-02-26,13
air_35512c42db0868da,2016-02-27,6
air_35512c42db0868da,2016-02-28,30
air_35512c42db0868da,2016-02-29,11
air_35512c42db0868da,2016-03-01,17
air_35512c42db0868da,2016-03-02,7
air_35512c42db0868da,2016-03-03,14
air_35512c42db0868da,2016-03-04,10
air_35512c42db0868da,2016-03-05,17
air_35512c42db0868da,2016-03-06,25
air_35512c42db0868da,2016-03-07,10
air_35512c42db0868da,2016-03-08,11
air_35512c42db0868da,2016-03-09,13
air_35512c42db0868da,2016-03-10,11
air_35512c42db0868da,2016-03-11,22
air_35512c42db0868da,2016-03-12,16
air_35512c42db0868da,2016-03-13,14
air_35512c42db0868da,2016-03-14,11
air_35512c42db0868da,2016-03-15,9
air_35512c42db0868da,2016-03-16,19
air_35512c42db0868da,2016-03-17,12
air_35512c42db0868da,2016-03-18,8
air_35512c42db0868da,2016-03-19,19
air_35512c42db0868da,2016-03-20,8
air_35512c42db0868da,2016-03-21,20
air_35512c42db0868da,2016-03-22,17
air_35512c42db0868da,2016-03-23,14
air_35512c42db0868da,2016-03-24,15
air_35512c42db0868da,2016-03-25,11
air_35512c42db0868da,2016-03-26,14
air_35512c42db0868da,2016-03-27,20
air_35512c42db0868da,2016-03-28,4
air_35512c42db0868da,2016-03-29,14
air_35512c42db0868da,2016-03-30,12
air_35512c42db0868da,2016-03-31,9
air_35512c42db0868da,2016-04-01,17
air_35512c42db0868da,2016-04-02,10
air_35512c42db0868da,2016-04-03,1
air_35512c42db0868da,2016-04-04,4
air_35512c42db0868da,2016-04-05,6
air_35512c42db0868da,2016-04-06,11
air_35512c42db0868da,2016-04-07,43
air_35512c42db0868da,2016-04-08,7
air_35512c42db0868da,2016-04-09,21
air_35512c42db0868da,2016-04-10,30
air_35512c42db0868da,2016-04-12,6
air_35512c42db0868da,2016-04-13,4
air_35512c42db0868da,2016-04-14,4
air_35512c42db0868da,2016-04-15,16
air_35512c42db0868da,2016-04-16,25
air_35512c42db0868da,2016-04-17,12
air_35512c42db0868da,2016-04-18,9
air_35512c42db0868da,2016-04-19,4
air_35512c42db0868da,2016-04-20,5
air_35512c42db0868da,2016-04-21,9
air_35512c42db0868da,2016-04-22,15
air_35512c42db0868da,2016-04-23,15
air_35512c42db0868da,2016-04-24,19
air_35512c42db0868da,2016-04-25,9
air_35512c42db0868da,2016-04-26,14
air_35512c42db0868da,2016-04-27,5
air_35512c42db0868da,2016-04-28,4
air_35512c42db0868da,2016-04-29,21
air_35512c42db0868da,2016-04-30,6
air_35512c42db0868da,2016-05-01,3
air_35512c42db0868da,2016-05-02,14
air_35512c42db0868da,2016-05-03,10
air_35512c42db0868da,2016-05-04,21
air_35512c42db0868da,2016-05-05,17
air_35512c42db0868da,2016-05-06,10
air_35512c42db0868da,2016-05-07,11
air_35512c42db0868da,2016-05-08,25
air_35512c42db0868da,2016-05-09,5
air_35512c42db0868da,2016-05-10,5
air_35512c42db0868da,2016-05-11,14
air_35512c42db0868da,2016-05-12,11
air_35512c42db0868da,2016-05-13,12
air_35512c42db0868da,2016-05-14,7
air_35512c42db0868da,2016-05-15,9
air_35512c42db0868da,2016-05-16,8
air_35512c42db0868da,2016-05-17,7
air_35512c42db0868da,2016-05-18,15
air_35512c42db0868da,2016-05-19,4
air_35512c42db0868da,2016-05-20,10
air_35512c42db0868da,2016-05-21,13
air_35512c42db0868da,2016-05-22,13
air_35512c42db0868da,2016-05-23,5
air_35512c42db0868da,2016-05-24,4
air_35512c42db0868da,2016-05-25,9
air_35512c42db0868da,2016-05-26,9
air_35512c42db0868da,2016-05-27,8
air_35512c42db0868da,2016-05-28,9
air_35512c42db0868da,2016-05-29,11
air_35512c42db0868da,2016-05-30,10
air_35512c42db0868da,2016-05-31,4
air_35512c42db0868da,2016-06-01,11
air_35512c42db0868da,2016-06-02,6
air_35512c42db0868da,2016-06-03,13
air_35512c42db0868da,2016-06-04,8
air_35512c42db0868da,2016-06-05,5
air_35512c42db0868da,2016-06-06,9
air_35512c42db0868da,2016-06-07,13
air_35512c42db0868da,2016-06-08,11
air_35512c42db0868da,2016-06-09,7
air_35512c42db0868da,2016-06-10,5
air_35512c42db0868da,2016-06-11,11
air_35512c42db0868da,2016-06-12,6
air_35512c42db0868da,2016-06-13,6
air_35512c42db0868da,2016-06-14,6
air_35512c42db0868da,2016-06-15,5
air_35512c42db0868da,2016-06-16,12
air_35512c42db0868da,2016-06-17,7
air_35512c42db0868da,2016-06-18,7
air_35512c42db0868da,2016-06-19,12
air_35512c42db0868da,2016-06-20,10
air_35512c42db0868da,2016-06-21,10
air_35512c42db0868da,2016-06-22,7
air_35512c42db0868da,2016-06-23,8
air_35512c42db0868da,2016-06-24,8
air_35512c42db0868da,2016-06-25,4
air_35512c42db0868da,2016-06-26,13
air_35512c42db0868da,2016-06-27,6
air_35512c42db0868da,2016-06-28,10
air_35512c42db0868da,2016-06-29,7
air_35512c42db0868da,2016-06-30,13
air_35512c42db0868da,2016-07-01,12
air_35512c42db0868da,2016-07-02,14
air_35512c42db0868da,2016-07-03,17
air_35512c42db0868da,2016-07-04,7
air_35512c42db0868da,2016-07-05,12
air_35512c42db0868da,2016-07-06,10
air_35512c42db0868da,2016-07-07,6
air_35512c42db0868da,2016-07-08,8
air_35512c42db0868da,2016-07-09,16
air_35512c42db0868da,2016-07-10,7
air_35512c42db0868da,2016-07-11,9
air_35512c42db0868da,2016-07-12,8
air_35512c42db0868da,2016-07-13,10
air_35512c42db0868da,2016-07-14,9
air_35512c42db0868da,2016-07-15,14
air_35512c42db0868da,2016-07-16,16
air_35512c42db0868da,2016-07-17,17
air_35512c42db0868da,2016-07-18,10
air_35512c42db0868da,2016-07-19,4
air_35512c42db0868da,2016-07-20,13
air_35512c42db0868da,2016-07-21,9
air_35512c42db0868da,2016-07-22,3
air_35512c42db0868da,2016-07-23,9
air_35512c42db0868da,2016-07-24,7
air_35512c42db0868da,2016-07-25,4
air_35512c42db0868da,2016-07-26,9
air_35512c42db0868da,2016-07-27,15
air_35512c42db0868da,2016-07-28,14
air_35512c42db0868da,2016-07-29,4
air_35512c42db0868da,2016-07-30,7
air_35512c42db0868da,2016-07-31,7
air_35512c42db0868da,2016-08-01,9
air_35512c42db0868da,2016-08-02,9
air_35512c42db0868da,2016-08-03,5
air_35512c42db0868da,2016-08-04,9
air_35512c42db0868da,2016-08-05,7
air_35512c42db0868da,2016-08-06,11
air_35512c42db0868da,2016-08-07,13
air_35512c42db0868da,2016-08-08,5
air_35512c42db0868da,2016-08-09,5
air_35512c42db0868da,2016-08-10,10
air_35512c42db0868da,2016-08-11,10
air_35512c42db0868da,2016-08-12,9
air_35512c42db0868da,2016-08-13,11
air_35512c42db0868da,2016-08-14,13
air_35512c42db0868da,2016-08-15,14
air_35512c42db0868da,2016-08-16,8
air_35512c42db0868da,2016-08-17,5
air_35512c42db0868da,2016-08-18,8
air_35512c42db0868da,2016-08-19,5
air_35512c42db0868da,2016-08-20,11
air_35512c42db0868da,2016-08-21,10
air_35512c42db0868da,2016-08-22,8
air_35512c42db0868da,2016-08-23,6
air_35512c42db0868da,2016-08-24,5
air_35512c42db0868da,2016-08-26,11
air_35512c42db0868da,2016-08-27,17
air_35512c42db0868da,2016-08-28,10
air_35512c42db0868da,2016-08-29,8
air_35512c42db0868da,2016-08-30,10
air_35512c42db0868da,2016-08-31,8
air_35512c42db0868da,2016-09-01,9
air_35512c42db0868da,2016-09-02,15
air_35512c42db0868da,2016-09-03,25
air_35512c42db0868da,2016-09-04,11
air_35512c42db0868da,2016-09-05,16
air_35512c42db0868da,2016-09-06,12
air_35512c42db0868da,2016-09-07,6
air_35512c42db0868da,2016-09-08,8
air_35512c42db0868da,2016-09-09,10
air_35512c42db0868da,2016-09-10,20
air_35512c42db0868da,2016-09-11,11
air_35512c42db0868da,2016-09-12,5
air_35512c42db0868da,2016-09-13,4
air_35512c42db0868da,2016-09-14,8
air_35512c42db0868da,2016-09-15,10
air_35512c42db0868da,2016-09-16,7
air_35512c42db0868da,2016-09-17,10
air_35512c42db0868da,2016-09-18,11
air_35512c42db0868da,2016-09-19,8
air_35512c42db0868da,2016-09-20,6
air_35512c42db0868da,2016-09-21,4
air_35512c42db0868da,2016-09-22,8
air_35512c42db0868da,2016-09-23,10
air_35512c42db0868da,2016-09-24,20
air_35512c42db0868da,2016-09-25,12
air_35512c42db0868da,2016-09-26,10
air_35512c42db0868da,2016-09-27,4
air_35512c42db0868da,2016-09-28,6
air_35512c42db0868da,2016-09-29,11
air_35512c42db0868da,2016-09-30,11
air_35512c42db0868da,2016-10-01,10
air_35512c42db0868da,2016-10-02,16
air_35512c42db0868da,2016-10-03,5
air_35512c42db0868da,2016-10-04,5
air_35512c42db0868da,2016-10-05,17
air_35512c42db0868da,2016-10-06,7
air_35512c42db0868da,2016-10-07,10
air_35512c42db0868da,2016-10-08,12
air_35512c42db0868da,2016-10-09,15
air_35512c42db0868da,2016-10-10,21
air_35512c42db0868da,2016-10-11,6
air_35512c42db0868da,2016-10-12,9
air_35512c42db0868da,2016-10-13,6
air_35512c42db0868da,2016-10-14,10
air_35512c42db0868da,2016-10-15,17
air_35512c42db0868da,2016-10-16,15
air_35512c42db0868da,2016-10-17,12
air_35512c42db0868da,2016-10-18,11
air_35512c42db0868da,2016-10-19,9
air_35512c42db0868da,2016-10-20,15
air_35512c42db0868da,2016-10-21,19
air_35512c42db0868da,2016-10-22,14
air_35512c42db0868da,2016-10-23,27
air_35512c42db0868da,2016-10-25,4
air_35512c42db0868da,2016-10-26,22
air_35512c42db0868da,2016-10-27,10
air_35512c42db0868da,2016-10-28,11
air_35512c42db0868da,2016-10-29,4
air_35512c42db0868da,2016-10-30,11
air_35512c42db0868da,2016-10-31,10
air_35512c42db0868da,2016-11-01,17
air_35512c42db0868da,2016-11-02,22
air_35512c42db0868da,2016-11-03,7
air_35512c42db0868da,2016-11-04,16
air_35512c42db0868da,2016-11-05,11
air_35512c42db0868da,2016-11-06,10
air_35512c42db0868da,2016-11-07,4
air_35512c42db0868da,2016-11-08,9
air_35512c42db0868da,2016-11-09,17
air_35512c42db0868da,2016-11-10,5
air_35512c42db0868da,2016-11-12,13
air_35512c42db0868da,2016-11-13,17
air_35512c42db0868da,2016-11-14,10
